"id","text","createTime","authorMeta.id","authorMeta.secUid","authorMeta.name","authorMeta.nickName","authorMeta.verified","authorMeta.signature","authorMeta.avatar","musicMeta.musicId","musicMeta.musicName","musicMeta.musicAuthor","musicMeta.musicOriginal","musicMeta.playUrl","musicMeta.coverThumb","musicMeta.coverMedium","musicMeta.coverLarge","covers.default","covers.origin","covers.dynamic","webVideoUrl","videoUrl","videoUrlNoWaterMark","videoMeta.height","videoMeta.width","videoMeta.duration","diggCount","shareCount","playCount","commentCount","downloaded","mentions","hashtags"
"6836539621057268997","Es hoy! Oficialmente ya se estrenó mi documental “Aislados”. Vayan a ver el primer episodio en el canal de YT de @luisitocomunica 🔥",1591755924,"66175309191921664","MS4wLjABAAAAorp-3LMUWWuDDnos0fg3AoZhJ12YBAFNlWuWzhB8I8Zv1dqOaux7sio6xrmsbP_d","juanpazurita","Juanpa Zurita ",true,"Si leíste esto, comenta un taco 🌮 en mi IG","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","6796255319866608390","original sound","flores_mz",true,"https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/1659238212890645.mp3","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1655852064606213~c5_100x100.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1655852064606213~c5_720x720.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1655852064606213~c5_1080x1080.jpeg","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/782ccbcef03c40ac8d66e8cc3277b592_1591755926?x-expires=1597960800&x-signature=sHpMRWxuvQgCxF9ltgNrwCvpd4U%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/7697f4730c344249bd789e32e660b6a7_1591755925?x-expires=1597960800&x-signature=FCN6ObYarSY8OYnstvbVVf4dPGE%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/310623f371f1455aa983f84f6f8e3150_1591755926?x-expires=1597960800&x-signature=Z5yq3emWnkssP4pIGJVZO2dr3T4%3D","https://www.tiktok.com/@juanpazurita/video/6836539621057268997","https://v16m.tiktokcdn.com/006c150a0704715c3b03247f07df4de6/5f3ef8e0/video/tos/useast2a/tos-useast2a-ve-0068c002/df0e6380506448f88d302aa6d67f523d/?a=1233&br=3554&bt=1777&cr=0&cs=0&dr=0&ds=3&er=&l=202008182227440101890730174B5914E0&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M3FtdThyOnE3dTMzPDczM0ApNzNnaTgzPDxlN2YzOjQzNWdpaWY0bDBmNWRfLS0xMTZzczZfMzQ0MS1fLmM0NDU0NC46Yw%3D%3D&vl=&vr=","",960,540,11,414700,1172,2200000,892,false,"[""@luisitocomunica""]","[]"
"6835797882117836038","When you meet your best friend in public 👀🗣 @twan @directedbystro",1591583222,"66175309191921664","MS4wLjABAAAAorp-3LMUWWuDDnos0fg3AoZhJ12YBAFNlWuWzhB8I8Zv1dqOaux7sio6xrmsbP_d","juanpazurita","Juanpa Zurita ",true,"Si leíste esto, comenta un taco 🌮 en mi IG","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","319084608958935040","Dura","Daddy Yankee",false,"https://sf-tk-sg.ibytedtos.com/obj/tiktok-obj/ebd6500d3e3523fb9a206eb5527821ec.mp3","https://p16.tiktokcdn.com/aweme/100x100/tiktok-obj/1600070433731585.JPEG.jpeg","https://p16.tiktokcdn.com/aweme/200x200/tiktok-obj/1600070433731585.JPEG.jpeg","https://p16.tiktokcdn.com/aweme/720x720/tiktok-obj/1600070433731585.JPEG.jpeg","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/ab50a480a7594a2181baca9dccd264bb_1591583224?x-expires=1597960800&x-signature=QPrar6b79gk6g7ojdx9SxwoKZ%2Fw%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/a89e1ff105b749f5a652f31ea912b764_1591583225?x-expires=1597960800&x-signature=f6C3I00w%2BudCjbNtKphYzgRjbQ8%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/1a2ecef7579e4fbaae3a90a5c60a8a69_1591583225?x-expires=1597960800&x-signature=csUq26UVFpppz9baayJ1UTrw0pw%3D","https://www.tiktok.com/@juanpazurita/video/6835797882117836038","https://v16m.tiktokcdn.com/18a98508cc51b98be7074558101bc555/5f3ef8e0/video/tos/useast2a/tos-useast2a-ve-0068c004/d74fb0ff7d184497af92b72d02d6eae2/?a=1233&br=3426&bt=1713&cr=0&cs=0&dr=0&ds=3&er=&l=202008182227440101890730174B5914E0&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=ajQ2NnducnJ0dTMzPDczM0ApZ2RlZjg2ZmU2N2lmNTM8aGdgaDY1Mi4uMGJfLS0uMTZzczA2MzQzLy5gLy1fL15eYGA6Yw%3D%3D&vl=&vr=","",1024,576,47,381500,1251,1500000,1297,false,"[""@twan"",""@directedbystro""]","[]"
"6835686168852581637","Así se siente ✂️ 💅🏻 😂 @andymtzurita",1591557216,"66175309191921664","MS4wLjABAAAAorp-3LMUWWuDDnos0fg3AoZhJ12YBAFNlWuWzhB8I8Zv1dqOaux7sio6xrmsbP_d","juanpazurita","Juanpa Zurita ",true,"Si leíste esto, comenta un taco 🌮 en mi IG","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","6835686200058137350","original sound","juanpazurita",true,"https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/6835686185294121733.mp3","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_100x100.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_720x720.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/5c304802d98d48559812c987bc20b046_1591557219?x-expires=1597960800&x-signature=VZhfeEmTT8Vf80k6LAkYhAR2PQE%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/d4842ded62f54c908db7d3c1a7318f33_1591557218?x-expires=1597960800&x-signature=uW1r4ilMuaq3lXpCR6faz5ieA9w%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/f685ffa65e6e4b399bf9c797296c27a6_1591557218?x-expires=1597960800&x-signature=UY%2Fet6yR9F4qMXDHsPyhg7L23ak%3D","https://www.tiktok.com/@juanpazurita/video/6835686168852581637","https://v16m.tiktokcdn.com/ecc4520db642338f065552ee6d9e3cea/5f3ef8e0/video/tos/useast2a/tos-useast2a-ve-0068c001/7a4f0273e5ee4758b1f0d97ea3a18393/?a=1233&br=2564&bt=1282&cr=0&cs=0&dr=0&ds=3&er=&l=202008182227440101890730174B5914E0&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=amR2OnY6ODdtdTMzPDczM0ApOzdlNmRkNjxoNzQ5NmY1ZGdmZms2LmRfbGJfLS0uMTZzcy8zLl8yYS4yLTAwLWItY146Yw%3D%3D&vl=&vr=","",960,540,11,532100,1379,2900000,917,false,"[""@andymtzurita""]","[]"
"6835309635268857093","El amor durante el encierro es lo más importante @paumtzurita",1591469544,"66175309191921664","MS4wLjABAAAAorp-3LMUWWuDDnos0fg3AoZhJ12YBAFNlWuWzhB8I8Zv1dqOaux7sio6xrmsbP_d","juanpazurita","Juanpa Zurita ",true,"Si leíste esto, comenta un taco 🌮 en mi IG","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","6835309643237968646","original sound","juanpazurita",true,"https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/6835309617178856198.mp3","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_100x100.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_720x720.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/f4cc12ce699f4108b0f2af5bb713d830_1591469547?x-expires=1597960800&x-signature=bNOKfykFCSiN9OC1zVhSYFonyPw%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/41146eb2fccf48ffbb74dc301dbee8c4_1591469546?x-expires=1597960800&x-signature=RhFsAcRJfjOXC09TR%2F%2F8BKDCkW8%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/dba766f0e5994c0f92bc49e53a2136ea_1591469547?x-expires=1597960800&x-signature=umQmfCrelU8rktq1gbr%2F%2FogBWQA%3D","https://www.tiktok.com/@juanpazurita/video/6835309635268857093","https://v16m.tiktokcdn.com/481ec903c51022fc6a2785dc39045656/5f3ef8e0/video/tos/useast2a/tos-useast2a-ve-0068c002/306dae5c8bb44bc8a5115c2c0ce6d33b/?a=1233&br=2752&bt=1376&cr=0&cs=0&dr=0&ds=3&er=&l=202008182227440101890730174B5914E0&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=amZrZ3I1bmt4dTMzZTczM0ApNTM2ODVkOzw5NzU6aTxpOWdvbzZvZDNtX2FfLS0wMTZzc2JjMC1iYF5gXy01YGMxLTU6Yw%3D%3D&vl=&vr=","",1024,576,7,535500,482,2200000,777,false,"[""@paumtzurita""]","[]"
"6835259338861350150","Después de 40 días cocinando el proyecto por fin tenemos el trailer! Versión completa en mi YT  y nos vemos el 9 de Junio para el estreno 🤯🔥",1591457833,"66175309191921664","MS4wLjABAAAAorp-3LMUWWuDDnos0fg3AoZhJ12YBAFNlWuWzhB8I8Zv1dqOaux7sio6xrmsbP_d","juanpazurita","Juanpa Zurita ",true,"Si leíste esto, comenta un taco 🌮 en mi IG","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","6835259333404592902","original sound","juanpazurita",true,"https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/6835259327318739718.mp3","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_100x100.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_720x720.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/14f214ab498945ad929904a08cd94659_1591457837?x-expires=1597960800&x-signature=lmOAeiHG5HmHN1%2FFz%2FCCGc%2F4cBQ%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/bb4e590a2b1c4c8299ec0a68b0c4fe67_1591457835?x-expires=1597960800&x-signature=lHs4%2Baf0uoRSj%2B5wmgjDMtIWyBs%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/c962b219cf4f4f2db05f7a23e8237d40_1591457835?x-expires=1597960800&x-signature=jCQ6%2FQgeNwhgvLEixMkc7spYjBE%3D","https://www.tiktok.com/@juanpazurita/video/6835259338861350150","https://v16m.tiktokcdn.com/eb96169476dbb52359472bc20ee68c7f/5f3ef8e0/video/tos/useast2a/tos-useast2a-pve-0068/126d8452511f4d368fe5e1db580edf2c/?a=1233&br=2074&bt=1037&cr=0&cs=0&dr=0&ds=3&er=&l=202008182227440101890730174B5914E0&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M255c3J2cW11dTMzZTczM0ApODk3NjtlMzw8N2g5NDM5OWdpcC1vajNvY2FfLS0wMTZzc180YWE0YTUtYGI1LjI2Yi46Yw%3D%3D&vl=&vr=","",960,540,59,407300,2860,1700000,1578,false,"[]","[]"
"6832762600531447045","How to get a girl 👫🏼 Latinos 🇲🇽 vs Americans 🇺🇸 @loganpaul @lelepons @directedbystro",1590876515,"66175309191921664","MS4wLjABAAAAorp-3LMUWWuDDnos0fg3AoZhJ12YBAFNlWuWzhB8I8Zv1dqOaux7sio6xrmsbP_d","juanpazurita","Juanpa Zurita ",true,"Si leíste esto, comenta un taco 🌮 en mi IG","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","6712899612438465286","Coño (feat. Jhorrmountain x Adje)","Puri",false,"https://sf-tk-sg.ibytedtos.com/obj/tiktok-obj/64b7e4ed1f90624f8e7af75877c5ef4c.mp3","https://p16.tiktokcdn.com/aweme/100x100/iesmusic-sg-local/v1/muse-ma-obj/1622878453881861.JPEG.jpeg","https://p16.tiktokcdn.com/aweme/200x200/iesmusic-sg-local/v1/muse-ma-obj/1622878453881861.JPEG.jpeg","https://p16.tiktokcdn.com/aweme/720x720/iesmusic-sg-local/v1/muse-ma-obj/1622878453881861.JPEG.jpeg","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/7399de3db06d432fbb61b482731d40fa_1590876518?x-expires=1597960800&x-signature=KOsEE4T2kw%2FdgTq9qMR5Dgu%2F8A4%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/cb8b16d07fc14bd89ff7f20f3b9579ba_1590876517?x-expires=1597960800&x-signature=9k1XMW1I0Ilc%2FXwwDvXggv0q5tE%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/16408286cce14323b736e6ed8a5f4f09_1590876517?x-expires=1597960800&x-signature=a0bXymRRmUD8AP2uZfHNOyOZRqw%3D","https://www.tiktok.com/@juanpazurita/video/6832762600531447045","https://v16m.tiktokcdn.com/bbba675eb7cb59b643c87b86a4c5a88e/5f3ef8e0/video/tos/useast2a/tos-useast2a-ve-0068c001/a05ebcb5415545eaa39de056b3a639c6/?a=1233&br=2886&bt=1443&cr=0&cs=0&dr=0&ds=3&er=&l=202008182227440101890730174B5914E0&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=ajk4N3h3Om1ndTMzZjczM0ApNTU8ZmQ2aGRlN2U6ZzU4O2dnaWxhL2owZjZfLS1eMTZzcy9jYS4uXjAxX180MDIwMTI6Yw%3D%3D&vl=&vr=","",1024,576,59,681400,3200,2800000,2843,false,"[""@loganpaul"",""@lelepons"",""@directedbystro""]","[]"
"6832351206535367941","Nada más no puedo contener la risa con este trend @paumtzurita",1590780731,"66175309191921664","MS4wLjABAAAAorp-3LMUWWuDDnos0fg3AoZhJ12YBAFNlWuWzhB8I8Zv1dqOaux7sio6xrmsbP_d","juanpazurita","Juanpa Zurita ",true,"Si leíste esto, comenta un taco 🌮 en mi IG","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","6703371786806889221","nursery","bbno$",true,"https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/1636568441378837.mp3","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1630c54fbae3888b307f0f42d265897e~c5_100x100.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1630c54fbae3888b307f0f42d265897e~c5_720x720.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1630c54fbae3888b307f0f42d265897e~c5_1080x1080.jpeg","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/1f8868f9715f452596cd744e0847a833_1590780734?x-expires=1597960800&x-signature=UreQKWFgHT5y%2Bhk%2FYLmnhGwAr7A%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/3dd4ae60ca544d3b88a0084948d7fee5_1590780733?x-expires=1597960800&x-signature=eGYoYsLJKfPNTgA3RGwPIATdkYg%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/7f2830498b144f5d9115966bf5a4e645_1590780733?x-expires=1597960800&x-signature=8KzhofYgPjunVxWFECiOjauDszY%3D","https://www.tiktok.com/@juanpazurita/video/6832351206535367941","https://v16m.tiktokcdn.com/e9656b0671945840677f5467df8b4d76/5f3ef8e0/video/tos/useast2a/tos-useast2a-pve-0068/60e84e27d6374ece85483448afe72df7/?a=1233&br=3842&bt=1921&cr=0&cs=0&dr=0&ds=3&er=&l=202008182227440101890730174B5914E0&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M247dXh3ZXdwdTMzZjczM0ApNmRkNjhoMzs4NzMzOTk8OmdqYTZgXzZhMjVfLS1eMTZzczEzLy0xNmNeLzJgXjQ1NjU6Yw%3D%3D&vl=&vr=","",960,540,9,624200,889,3400000,957,false,"[""@paumtzurita""]","[]"
"6831942425104141573","Decidí sorprender a mi hermano @andymtzurita . Ha estado muy cansado por las clases y me preocupa 😔",1590685554,"66175309191921664","MS4wLjABAAAAorp-3LMUWWuDDnos0fg3AoZhJ12YBAFNlWuWzhB8I8Zv1dqOaux7sio6xrmsbP_d","juanpazurita","Juanpa Zurita ",true,"Si leíste esto, comenta un taco 🌮 en mi IG","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","6812994233318820613","original sound","eljuanpazurita",true,"https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/1663328937394214.mp3","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_100x100.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_720x720.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/eb0ae82dbafd464694d212725287f8dc?x-expires=1597960800&x-signature=APmUf2yq58bFSeMGwv8%2BVO%2BC%2BsM%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/c95bbd834a5544158e3422f830a0276c_1590685557?x-expires=1597960800&x-signature=QFRkeQ8zoE%2BewVjNvZ4vkLEpCeQ%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/4816d7857ada474ba1722d813e61530a_1590685557?x-expires=1597960800&x-signature=CqbaYtoCtRGUIntKYgu7GXIsnxo%3D","https://www.tiktok.com/@juanpazurita/video/6831942425104141573","https://v16m.tiktokcdn.com/5f5570cb84753579c2cf014e915822d7/5f3ef8e0/video/tos/useast2a/tos-useast2a-ve-0068c001/eecd958b9adc43d39ffd2d2fa21212a4/?a=1233&br=2570&bt=1285&cr=0&cs=0&dr=0&ds=3&er=&l=202008182227440101890730174B5914E0&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=Mzo0NzkzPGh4dTMzaDczM0ApNThmOzxkZTs3N2Q8NGRpOmdlajAzX25vcTRfLS1jMTZzczYxNmA2MF8vMTViY18vNV86Yw%3D%3D&vl=&vr=","",960,540,55,1600000,6084,7600000,6677,false,"[""@andymtzurita""]","[]"
"6831266168205020422","¿De qué se trata nuestro proyecto SECRETO? 🤯",1590528100,"66175309191921664","MS4wLjABAAAAorp-3LMUWWuDDnos0fg3AoZhJ12YBAFNlWuWzhB8I8Zv1dqOaux7sio6xrmsbP_d","juanpazurita","Juanpa Zurita ",true,"Si leíste esto, comenta un taco 🌮 en mi IG","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","6831266149246749446","sonido original","juanpazurita",true,"https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/684cecc6521189d05288dae0037aa886.mp3","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_100x100.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_720x720.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/8a14592a3f4d41878ab18c454f489965_1590528102?x-expires=1597960800&x-signature=b7bjqIQ2bAB5E7WVdrGOhr48cRE%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/6270dfa42e72425ea9a3a27ed12733d8_1590528102?x-expires=1597960800&x-signature=aI6wt4ahN%2F3F9%2B9M77BlHN4%2Bmvk%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/a8a492ff90f44bd8b14126b4738cf735_1590528103?x-expires=1597960800&x-signature=cYhVhDEvvOMuPFbA4QiR%2BL4FlgI%3D","https://www.tiktok.com/@juanpazurita/video/6831266168205020422","https://v16m.tiktokcdn.com/9f95ded31301cf700685601ed6a99586/5f3ef8e1/video/tos/useast2a/tos-useast2a-ve-0068c002/4f99fc40b33d4029b76e6180c9916b46/?a=1233&br=1884&bt=942&cr=0&cs=0&dr=0&ds=2&er=&l=202008182227450101902092304A58F05F&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M2k0ZjtvcXFydTMzOzczM0ApaTRmZDs5OjtlNzo6OTw5M2czM2NyZ3NuYjNfLS1iMTZzczMtXjM0NjEuXy9eXjNgNDQ6Yw%3D%3D&vl=&vr=","",848,480,59,162500,108,908600,633,false,"[]","[]"
"6830937228148034821","Así nos trae la cuarentena 😂 c/ @sebas  @marioruiz @mariobautistagil @paisavlogs @jucaviapri @rk @soyrixito @sebasarango @daniellbautista ⬇️",1590451514,"66175309191921664","MS4wLjABAAAAorp-3LMUWWuDDnos0fg3AoZhJ12YBAFNlWuWzhB8I8Zv1dqOaux7sio6xrmsbP_d","juanpazurita","Juanpa Zurita ",true,"Si leíste esto, comenta un taco 🌮 en mi IG","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","6830937193247165190","original sound","juanpazurita",true,"https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/885a296162dd44e78c1190fe39557037.mp3","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_100x100.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_720x720.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/e4ea09670a3f47c6a444a38e07b7cfd2_1590451516?x-expires=1597960800&x-signature=aXBUQvnlUG3eBW9ynLbbyeh2OVE%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/262c7f6da234439bbb0a2d9b1dccb0ec_1590451516?x-expires=1597960800&x-signature=jlf9wGGgiE%2FHU%2BMpvCZFk%2FRaI7s%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/94f8468387f54213ad611aad19b52940_1590451516?x-expires=1597960800&x-signature=Y8ucO8mfXwoh7T497ex8xr9KOrU%3D","https://www.tiktok.com/@juanpazurita/video/6830937228148034821","https://v16m.tiktokcdn.com/b53bc5bd007c0a021c725bf55f7cfc00/5f3ef8e1/video/tos/useast2a/tos-useast2a-pve-0068/415cba22e13f467b9bbf571797f049f3/?a=1233&br=4034&bt=2017&cr=0&cs=0&dr=0&ds=3&er=&l=202008182227450101902092304A58F05F&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M2k8cnQ1bmQ4dTMzOzczM0ApZWRoNWQ2Ojs8Nzo0ZTg3aGcvZDVnZDM2aTNfLS0zMTZzczU2LmBgLi1gLS4tMC1eXjU6Yw%3D%3D&vl=&vr=","",1024,576,54,1300000,10900,6300000,4025,false,"[""@sebas"",""@marioruiz"",""@mariobautistagil"",""@paisavlogs"",""@jucaviapri"",""@rk"",""@soyrixito"",""@sebasarango"",""@daniellbautista""]","[]"
"6830155991405890822","How to find out she’s cheating 👫🏼@lelepons @twan @directedbystro #walkingonadream #realityripple #relationshiptips",1590269617,"66175309191921664","MS4wLjABAAAAorp-3LMUWWuDDnos0fg3AoZhJ12YBAFNlWuWzhB8I8Zv1dqOaux7sio6xrmsbP_d","juanpazurita","Juanpa Zurita ",true,"Si leíste esto, comenta un taco 🌮 en mi IG","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","6830155978151955206","original sound","juanpazurita",true,"https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/3d940e9375542651c5c36b9e599be9d7.mp3","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_100x100.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_720x720.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/ffec2b4c30854d0bb314e8b5669a5f2f_1590269621?x-expires=1597960800&x-signature=4Y8Cv%2F%2BTxF9OIEmRzWi7ShWeUJc%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/33332cb2e6d143ab811cc46aa2f976ed_1590269619?x-expires=1597960800&x-signature=0SIfNAaPZkXuqasESGg%2BljwJ558%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/4e66371818eb454997b892d1f0813c6d_1590269619?x-expires=1597960800&x-signature=bdQpbjVB3hLC00VCK7bz%2FnZTV8c%3D","https://www.tiktok.com/@juanpazurita/video/6830155991405890822","https://v16m.tiktokcdn.com/d1766128793607142fae908a04f5cce8/5f3ef8e1/video/tos/useast2a/tos-useast2a-ve-0068c003/5ea117f962154249b5a74acad12f541c/?a=1233&br=2110&bt=1055&cr=0&cs=0&dr=0&ds=3&er=&l=202008182227450101902092304A58F05F&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=amxmNzUzaTlzdTMzOzczM0ApOTNpM2k5N2RmN2hnM2Q8aGcvbmJsYTZrYTFfLS1hMTZzczAvMjEuMWE1MmJfYWJfYWI6Yw%3D%3D&vl=&vr=","",1024,576,59,1800000,5462,7500000,2755,false,"[""@lelepons"",""@twan"",""@directedbystro""]","[{""id"":""19941"",""name"":""walkingonadream"",""title"":""Tell us what you're hoping for because we're #WalkingOnADream."",""cover"":""https://p16-va-default.akamaized.net/obj/musically-maliva-obj/748d6e77d49addcdd91e59e698f413c8""},{""id"":""1666246203175941"",""name"":""realityripple"",""title"":""Use our new Creative Effect and show us the #RealityRipple in your world, whether it's a ghost in your room, or a door to another dimension."",""cover"":""https://p16-va-default.akamaized.net/obj/musically-maliva-obj/7176bd6910ea9f44aa4171f7eefacb18""},{""id"":""4994475"",""name"":""relationshiptips"",""title"":""Do you know how to mend a broken heart? Are you a master matchmaker? Share some advice with #RelationshipTips."",""cover"":""https://p16-va-default.akamaized.net/obj/musically-maliva-obj/6ad4a07b3967419ffeadafeb6f22933b""}]"
